Taxon,Locality,MaxAge,MinAge,Area
Xinpusaurus,153372,239.7,237.0,
Guizhouichthyosaurus,196510,239.7,237.0,
Xinpusaurus,196509,239.7,237.0,
Guizhouichthyosaurus,196509,239.7,237.0,
Qianichthyosaurus,196509,239.7,237.0,
Xinpusaurus,196508,239.7,237.0,
Qianichthyosaurus,196508,239.7,237.0,
Yunguisaurus,196507,239.7,237.0,
Wangosaurus,196507,239.7,237.0,
Lariosaurus,196506,239.7,237.0,
Lariosaurus,196506,239.7,237.0,
Keichousaurus,196506,239.7,237.0,
Keichousaurus,153371,239.7,237.0,
Keichousaurus,175087,239.7,237.0,
Owenetta,171384,259.51,254.14,Cistecephalus Assemblage Zone
Milleretta,174736,259.51,254.14,Cistecephalus Assemblage Zone
Eusaurosphargis,117530,242.0,239.7,
Eunotosaurus,196357,264.28,259.51,Pristerognathus Assemblage
Dyoplax,106462,237.0,227.0,
Dromomeron,196354,227.0,208.5,
Dromomeron,196354,227.0,208.5,
Dromomeron,84269,227.0,208.5,
Dromomeron,84269,227.0,208.5,
Dromomeron,13273,227.0,208.5,
Drepanosaurus,74202,227.0,208.5,
Dianmeisaurus,123839,244.7,243.8,
Cymbospondylus,196200,247.2,242.0,
Cyamodus,86708,247.2,237.0,
Cyamodus,196168,243.8,242.0,Atavus to pulcher
Cyamodus,196168,243.8,242.0,Atavus to pulcher
Keichousaurus,196166,239.7,237.0,Regoledanus
Askeptosaurus,196166,239.7,237.0,Regoledanus
Scutosaurus,189501,264.28,259.51,Proelginia permiana
Scutosaurus,93027,264.28,256.8,Scutosaurus karpinskii
Glaurung,85484,259.51,254.14,
Phaanthosaurus,196088,251.902,251.2,
Chasmatosuchus,196086,251.2,248.9,
Chasmatosuchus,196085,248.9,247.2,
Chasmatosuchus,196078,251.2,248.9,
Tichvinskia,196078,251.2,248.9,
Scharschengia,196059,248.9,247.2,
Chasmatosuchus,196043,251.2,247.2,
Chasmatosuchus,196041,251.2,247.2,
Chasmatosuchus,196035,251.2,248.9,
Chasmatosuchus,196032,251.2,248.9,
Chasmatosuchus,195874,251.2,248.9,
Chasmatosuchus,195873,251.902,251.2,
Chasmatosuchus,195850,251.2,248.9,
Chasmatosuchus,195846,251.2,248.9,
Chasmatosuchus,195844,251.2,248.9,
Chasmatosuchus,195839,251.2,247.2,
Tichvinskia,195838,251.2,247.2,
Chasmatosuchus,195837,251.2,247.2,
Chasmatosuchus,195825,248.9,247.2,
Garjainia,195825,248.9,247.2,
Garjainia,195823,248.9,247.2,
Garjainia,195816,248.9,247.2,
Garjainia,195815,248.9,247.2,
Garjainia,195814,248.9,247.2,
Garjainia,195813,248.9,247.2,
Garjainia,195810,248.9,247.2,
Garjainia,195807,248.9,247.2,
Chasmatosuchus,195797,251.2,247.2,
Chasmatosuchus,195786,251.2,247.2,
Microcnemus,195786,251.2,247.2,
Eorhynchochelys,195751,237.0,227.0,
Wangosaurus,98907,239.7,237.0,
Atopodentatus,123839,244.7,243.8,
Hispaniasaurus,195711,242.0,237.0,
Apatopus,153474,233.4,227.0,
Machaeroprosopus,92827,227.0,208.5,
Xinpusaurus,97906,237.0,227.0,
Anshunsaurus,98907,239.7,237.0,
Hemilopas,195613,247.2,242.0,
Hemilopas,195612,248.9,247.2,
Hemilopas,96435,247.2,242.0,
Hemilopas,138068,247.2,242.0,
Hemilopas,63538,247.2,242.0,
Cymatosaurus,138068,247.2,242.0,
Cymatosaurus,63538,247.2,242.0,
Neusticosaurus,180493,242.0,239.7,
Neusticosaurus,195572,239.7,237.0,
Lariosaurus,195572,239.7,237.0,
Neusticosaurus,116568,239.7,237.0,
Dactylosaurus,96435,247.2,242.0,
Dactylosaurus,34729,244.7,242.0,
Dactylosaurus,195571,247.2,242.0,
Anarosaurus,138123,247.2,242.0,
Anarosaurus,195570,247.2,242.0,
Eretmorhipis,114113,247.2,237.0,
Chaohusaurus,114113,247.2,237.0,
Hupehsuchus,195201,251.2,247.2,
Utatsusaurus,195195,248.9,247.2,Subcolumbites
Tholodus,195194,247.2,242.0,Acrochordiceras kiparisovae
Clevosaurus,49503,201.4,199.5,
Majiashanosaurus,194788,251.2,247.2,Neospathodus anhuinensis
Neusticosaurus,194785,242.0,237.0,
Dawazisaurus,194784,247.2,242.0,Nicoraella kockeli
Rhaeticosaurus,194782,208.5,201.4,
Nothosaurus,103987,244.7,243.8,Nicoraella germanicus
Nothosaurus,194779,242.0,237.0,nodosus-semipartitus
Nothosaurus,194778,243.8,239.7,
Nothosaurus,194777,244.7,243.8,
Eohupehsuchus,194734,248.9,247.2,
Kayentapus,61850,201.4,199.5,
Kayentapus,61850,201.4,199.5,
Grallator,61850,201.4,199.5,
Diphydontosaurus,194662,227.0,208.5,
Deltadectes,194662,227.0,208.5,
Paleollanosaurus,51235,208.5,201.4,
Deltadectes,51235,208.5,201.4,
Nundasuchus,194548,247.2,242.0,Cynognathus subzone C
Panguraptor,49501,201.4,199.5,
Coahomasuchus,194471,227.0,208.5,Otischalkian
Gephyrosaurus,120898,208.5,201.4,
Variodens,120898,208.5,201.4,
Xingxiulong,194385,201.4,199.5,
Ozimek,110467,237.0,227.0,
Avicranium,48422,208.5,201.4,
Fraxinisaura,101875,239.7,237.0,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Labidosauriscus,67862,290.1,283.5,
Elginia,194384,259.51,251.902,
Megachirella,194383,244.7,242.0,
Mandasuchus,194382,247.2,242.0,Cynognathus Assemblage Zone
Mandasuchus,194381,247.2,242.0,Cynognathus subzone C
Stenaulorhynchus,194380,247.2,242.0,Cynognathus Subzone C
Mandasuchus,194380,247.2,242.0,Cynognathus Subzone C
Mandasuchus,194380,247.2,242.0,Cynognathus Subzone C
Ozimek,61449,233.4,227.0,
Lavinipes,61850,201.4,199.5,
Lavinipes,61850,201.4,199.5,
Shringasaurus,194079,247.2,242.0,
Shringasaurus,194079,247.2,242.0,
Shringasaurus,194079,247.2,242.0,
Shringasaurus,194079,247.2,242.0,
Shringasaurus,194079,247.2,242.0,
Shringasaurus,194079,247.2,242.0,
Shringasaurus,194079,247.2,242.0,
Shuangbaisaurus,193500,201.4,199.5,
Endennasaurus,36377,216.7,213.2,
Eosauropus,57949,227.0,208.5,
Heterodontichnites,22718,237.0,227.0,
Heterodontichnites,93613,227.0,208.5,
Brachychirotherium,192752,227.0,208.5,
Grallator,192752,227.0,208.5,
Brachychirotherium,192751,227.0,208.5,
Brachychirotherium,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Grallator,192751,227.0,208.5,
Teleocrater,192598,247.2,242.0,
Mandaphon,192672,247.2,242.0,
Smilosuchus,192008,227.0,208.5,
Tholodus,138123,247.2,242.0,
Phalarodon,138123,247.2,242.0,
Phalarodon,138123,247.2,242.0,
Cymbospondylus,138123,247.2,242.0,
Diphydontosaurus,27012,237.0,227.0,
Clevosaurus,27012,237.0,227.0,
Clevosaurus,68882,208.5,201.4,
Plateosaurus,191140,201.4,199.5,
Simosaurus,137680,242.0,237.0,
Nectosaurus,136683,233.4,227.0,
Nectosaurus,188587,233.4,227.0,
Nectosaurus,190855,237.0,227.0,
Nectosaurus,136682,233.4,227.0,
Nectosaurus,136683,233.4,227.0,
Thalattosaurus,136682,233.4,227.0,
Pareiasaurus,190568,259.51,254.14,Cistecephalus Assemblage Zone
Macroleter,190282,273.01,264.28,Ennatosaurus tecton
Bashkyroleter,187653,273.01,264.28,Ennatosaurus tecton
Nyctiphruretus,187653,273.01,264.28,Ennatosaurus tecton
Leptonectes,189823,208.5,201.4,Cochloceras suessi
Psephoderma,189823,208.5,201.4,Cochloceras suessi
Placochelys,189823,208.5,201.4,Cochloceras suessi
Psephoderma,189823,208.5,201.4,Cochloceras suessi
Anomoepus,55414,227.0,208.5,
Dongusuchus,189562,247.2,242.0,
Scutosaurus,189505,264.28,259.51,Proelginia permiana
Lanthanosuchus,27931,266.9,259.51,Titanophoneus potens
Decuriasuchus,189497,247.2,237.0,
Suchonosaurus,189496,264.28,256.8,Scutosaurus karpinskii
Nyctiphruretus,189495,264.28,256.8,Scutosaurus karpinskii
Deltavjatia,28854,264.28,259.51,Deltavjatia vjatkensis
Archosaurus,189402,259.51,256.8,
Scutosaurus,187939,264.28,256.8,Scutosaurus karpinskii
Scutosaurus,93026,264.28,256.8,Scutosaurus karpinskii
Permotriturus,27931,266.9,259.51,Titanophoneus potens
Dinocephalosaurus,189035,244.7,243.8,
Saurodektes,188978,251.902,247.2,
Sauropareion,188978,251.902,247.2,
Prolacerta,188978,251.902,247.2,
Proterosuchus,188978,251.902,247.2,
Chaohusaurus,188665,251.2,247.2,
Teleocrater,187940,247.2,242.0,Cynognathus Assemblage Zone
Nyctiphruretus,187650,273.01,264.28,Ennatosaurus tecton
Nyctiphruretus,187650,273.01,264.28,Ennatosaurus tecton
Nyctiphruretus,187649,273.01,264.28,Ennatosaurus tecton
Nyctiphruretus,187648,273.01,264.28,Ennatosaurus tecton
Lanthanolania,187648,273.01,264.28,Ennatosaurus tecton
Bashkyroleter,187648,273.01,264.28,Ennatosaurus tecton
Nyctiphruretus,187647,273.01,264.28,Ennatosaurus tecton
Bashkyroleter,187647,273.01,264.28,Ennatosaurus tecton
Macroleter,187647,273.01,264.28,Ennatosaurus tecton
Macroleter,187647,273.01,264.28,Ennatosaurus tecton
Nyctiphruretus,187646,273.01,264.28,Ennatosaurus tecton
Bashkyroleter,187646,273.01,264.28,Ennatosaurus tecton
Macroleter,187646,273.01,264.28,Ennatosaurus tecton
Nycteroleter,187645,273.01,264.28,Ennatosaurus tecton
Bashkyroleter,187645,273.01,264.28,Ennatosaurus tecton
Lanthaniscus,187645,273.01,264.28,Ennatosaurus tecton
Zanclodon,106357,239.7,237.0,
Thecodontosaurus,187582,247.2,237.0,
Tanystropheus,187582,247.2,237.0,
Tanytrachelos,187318,227.0,208.5,
Tanytrachelos,187317,227.0,208.5,
Tanytrachelos,187289,227.0,208.5,
Hypsognathus,107286,237.0,227.0,
Teleocrater,185533,247.2,242.0,Cynognathus Assemblage Zone
Pareiasaurus,184600,259.51,254.14,Cistecephalus Assemblage Zone
Coelophysis,54168,227.0,208.5,
Pseudochampsa,182945,237.0,227.0,
Garjainia,98613,251.2,247.2,Cynognathus subzone A
Garjainia,98616,251.2,247.2,Cynognathus subzone A
Garjainia,98611,251.2,247.2,Cynognathus subzone A
Garjainia,182944,251.2,247.2,Cynognathus Assemblage Zone Subzone A
Garjainia,182943,251.2,247.2,Cynognathus Assemblage Zone Subzone A
Garjainia,182942,251.2,247.2,Cynognathus Assemblage Zone Subzone A
Garjainia,98617,251.2,247.2,Cynognathus Assemblage Zone Subzone A
Anomoepus,182630,201.4,199.5,
Grallator,182626,201.4,199.5,
Scutarx,182618,227.0,208.5,
Scutarx,182617,227.0,208.5,
Lucianovenator,182613,227.0,208.5,
Sphenotitan,182613,227.0,208.5,
Sphenotitan,182614,227.0,208.5,
Waluchelys,182613,227.0,208.5,
Dromomeron,182613,227.0,208.5,
Trialestes,26452,237.0,227.0,Scaphonyx-Exaeretodon-Herrerasaurus
Vivaron,92939,227.0,208.5,
Vivaron,92938,227.0,208.5,
Buriolestes,175578,237.0,227.0,Hyperodapedon
Buriolestes,175578,237.0,227.0,Hyperodapedon
Ixalerpeton,175578,237.0,227.0,Hyperodapedon
Ixalerpeton,175578,237.0,227.0,Hyperodapedon
Stenomyti,182593,227.0,208.5,
Litorosuchus,106668,242.0,237.0,
Coahomasuchus,169982,237.0,227.0,
Lucasuchus,169982,237.0,227.0,
Gorgetosuchus,169982,237.0,227.0,
Chasmatosuchus,85454,251.2,247.2,
Chasmatosuchus,98595,251.2,247.2,
Proterosuchus,182577,251.902,247.2,Lystrosaurus Assemblage Zone
Proterosuchus,182576,251.902,247.2,Lystrosaurus Assemblage Zone
Proterosuchus,85948,251.902,247.2,Lystrosaurus Assemblage
Proterosuchus,182575,251.902,247.2,Lystrosaurus Assemblage
Teyujagua,99234,251.902,247.2,
Tanystropheus,182566,244.7,243.8,
Protanystropheus,182564,247.2,242.0,
Protanystropheus,104812,245.5,244.7,Myophoria vulgaris
Prolacerta,181691,251.902,247.2,Lystrosaurus Assemblage Zone
Owenetta,181691,251.902,247.2,Lystrosaurus Assemblage Zone
Eosauropus,55259,227.0,208.5,
Bradysaurus,181072,264.28,259.51,Tapinocephalus Assemblage Zone
Bradysaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Asilisaurus,181058,247.2,242.0,Cynognathus subzone C
Asilisaurus,181058,247.2,242.0,Cynognathus subzone C
Asilisaurus,181057,247.2,242.0,Cynognathus subzone C
Asilisaurus,181056,247.2,242.0,Cynognathus subzone C
Youngina,80225,259.51,251.902,Daptocephalus or Dicynodon Assemblage Zone
Pareiasaurus,114905,259.51,251.902,Dicynodon Assemblage Zone
Pareiasaurus,177563,259.51,251.902,Dicynodon Assemblage Zone
Pareiasaurus,80176,259.51,251.902,Dicynodon Assemblage
Ceresiosaurus,180515,242.0,239.7,
Neusticosaurus,180508,242.0,239.7,
Ceresiosaurus,180502,242.0,239.7,
Ceresiosaurus,180497,242.0,239.7,
Neusticosaurus,180497,242.0,239.7,
Ceresiosaurus,180493,242.0,239.7,
Neusticosaurus,180493,242.0,239.7,
Ceresiosaurus,180492,242.0,239.7,
Ceresiosaurus,180491,242.0,239.7,
Ceresiosaurus,122066,242.0,239.7,
Pareiasaurus,180462,259.51,254.14,Cistecephalus Assemblage Zone
Milleretta,80826,259.51,254.14,Cistecephalus Assemblage
Pareiasaurus,80826,259.51,254.14,Cistecephalus Assemblage
Colobomycter,67862,290.1,283.5,
Proterochersis,138886,227.0,208.5,
Gephyrosaurus,120898,208.5,201.4,
Variodens,120898,208.5,201.4,
Typothorax,179601,227.0,208.5,
Pareiasaurus,171384,259.51,254.14,Cistecephalus Assemblage Zone
Erythrosuchus,179589,247.2,242.0,Cynognathus
Typothorax,179083,227.0,208.5,
Calyptosuchus,179082,227.0,208.5,
Apatopus,84021,227.0,208.5,
Chirotherium,84021,227.0,208.5,
Sclerocormus,155584,248.9,247.2,Subcolumbites
Cartorhynchus,155584,248.9,247.2,Subcolumbites
Pareiasaurus,176248,264.28,259.51,Tapinocephalus Assemblage
Labidosaurus,178738,283.5,273.01,
Labidosaurikos,178738,283.5,273.01,
Captorhinikos,178738,283.5,273.01,
Captorhinus,178738,283.5,273.01,
Labidosaurikos,178738,283.5,273.01,
Labidosaurikos,67735,283.5,273.01,
Captorhinoides,67735,283.5,273.01,
Captorhinikos,67735,283.5,273.01,
Captorhinus,67735,283.5,273.01,
Plesiosaurus,122365,208.5,201.4,
Termatosaurus,122365,208.5,201.4,
Bradysaurus,178115,264.28,259.51,Tapinocephalus Assemblage Zone
Pareiasaurus,177601,259.51,251.902,Dicynodon Assemblage Zone
Bradysaurus,177588,264.28,254.14,Tapinocephalus Assemblage Zone
Proterosuchus,144326,251.902,247.2,Lystrosaurus Assemblage Zone
Labidosaurikos,177019,283.5,273.01,
Captorhinus,177015,283.5,273.01,
Captorhinikos,177015,283.5,273.01,
Captorhinikos,177003,283.5,273.01,
Captorhinus,177003,283.5,273.01,
Labidosaurikos,177003,283.5,273.01,
Bradysaurus,89650,264.28,259.51,Tapinocephalus or Pristerognathus Assemblage
Pareiasaurus,171377,259.51,254.14,Tropidostoma Assemblage
Pareiasuchus,171377,259.51,254.14,Tropidostoma Assemblage
Owenetta,80216,259.51,251.902,Dicynodon Assemblage
Anthodon,176504,259.51,254.14,Cistecephalus Assemblage Zone
Sphenotitan,176414,227.0,208.5,
Pareiasaurus,80174,259.51,251.902,Dicynodon Assemblage Zone
Spondylolestes,176336,259.51,251.902,Dicynodon Assemblage Zone
Pareiasaurus,176336,259.51,251.902,Dicynodon Assemblage Zone
Planocephalosaurus,51970,208.5,201.4,
Clevosaurus,51970,208.5,201.4,
Diphydontosaurus,176266,237.0,227.0,
Clevosaurus,176266,237.0,227.0,
Diphydontosaurus,176263,237.0,227.0,
Clevosaurus,176263,237.0,227.0,
Pareiasuchus,176246,264.28,259.51,Pristerognathus Assemblage
Pareiasaurus,176246,264.28,259.51,Pristerognathus Assemblage
Diphydontosaurus,114131,208.5,201.4,
Dracoraptor,176060,201.4,199.5,Psiloceras erugatum
Mixosaurus,175949,243.8,242.0,
Mikadocephalus,175939,242.0,237.0,
Opisthodontosaurus,67862,290.1,283.5,
Opisthodontosaurus,67862,290.1,283.5,
Opisthodontosaurus,67862,290.1,283.5,
Opisthodontosaurus,67862,290.1,283.5,
Opisthodontosaurus,67862,290.1,283.5,
Opisthodontosaurus,67862,290.1,283.5,
Owenetta,80219,259.51,251.902,Dicynodon Assemblage Zone
Shansisuchus,175580,247.2,242.0,
Polesinesuchus,175578,237.0,227.0,Hyperodapedon
Dagasuchus,98598,237.0,227.0,Santacruzodon
Askeptosaurus,174993,247.2,237.0,
Hescheleria,174992,243.8,242.0,
Clarazia,174989,243.8,242.0,
Tachiraptor,174849,201.4,199.5,
Owenetta,174663,259.51,251.902,Dicynodon Assemblage Zone
Owenetta,174623,259.51,251.902,Dicynodon Assemblage Zone
Owenetta,174623,259.51,251.902,Dicynodon Assemblage Zone
Pareiasaurus,22661,259.51,254.14,Tropidostoma Assemblage Zone
Hyperodapedon,174029,237.0,227.0,
Nanchangosaurus,173843,248.9,247.2,
Yunnanosaurus,173377,201.4,199.5,
Lufengosaurus,173377,201.4,199.5,
Rotodactylus,55259,227.0,208.5,
Fuyuansaurus,106668,242.0,237.0,
Anchisauripus,55259,227.0,208.5,
Macrocnemus,172169,242.0,239.7,
Macrocnemus,172168,242.0,239.7,
Zhongjiania,92909,259.51,254.14,
Zhongjiania,92909,259.51,254.14,
Zhongjiania,92909,259.51,254.14,
Shihtienfenia,78694,254.14,251.902,
Shihtienfenia,92907,254.14,251.902,
Nanoparia,171384,259.51,254.14,Cistecephalus Assemblage Zone
Anthodon,171379,259.51,254.14,Cistecephalus
Anthodon,171377,259.51,254.14,Tropidostoma Assemblage
Anthodon,171378,259.51,254.14,Cistecephalus Assemblage Zone
Pumiliopareia,171376,259.51,254.14,Cistecephalus Assemblage Zone
Sauropareion,171371,251.902,247.2,Lystrosaurus
Sauropareion,171371,251.902,247.2,Lystrosaurus
Sauropareion,171371,251.902,247.2,Lystrosaurus
Abyssomedon,67862,290.1,283.5,
Delorhynchus,67862,290.1,283.5,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
